categoria,producto,banner_producto,marca,descripcion_producto,promocion,precio,precio_sin_descuento,precio_por_kilo,url_producto,url_imagen
almacen,snacks,,3D,Tubitos De Harina De Maíz Sabor Queso 3D Mega Queso X 85 Gr.,,"$2.230,00",,26235.29KG,https://diaonline.supermercadosdia.com.ar/tubitos-de-harina-de-maiz-sabor-queso-3d-mega-queso-x-85-gr-266579/p,https://ardiaprod.vtexassets.com/arquivos/ids/290188-500-auto?v=638428255025930000&width=500&height=auto&aspect=true
almacen,snacks,,EXPORTADOR,Mani Japones Exportadora Conosur 50 Gr.,,"$980,00",,19600.00KG,https://diaonline.supermercadosdia.com.ar/mani-japones-exportadora-conosur-50-gr-301622/p,https://ardiaprod.vtexassets.com/arquivos/ids/295870-500-auto?v=638466976230200000&width=500&height=auto&aspect=true
almacen,snacks,,DIA,Galletitas Pancitos Jamon Horneados Snack DIA 70 Gr,,"$675,00",,9642.86KG,https://diaonline.supermercadosdia.com.ar/galletitas-pancitos-jamon-horneados-snack-dia-70-gr-285373/p,https://ardiaprod.vtexassets.com/arquivos/ids/279458-500-auto?v=638322628650500000&width=500&height=auto&aspect=true
almacen,snacks,,GALLO,Snacks Arroz Queso Gallo 100 Gr.,,"$1.820,00",,18200.00KG,https://diaonline.supermercadosdia.com.ar/snacks-arroz-queso-gallo-100-gr-101956/p,https://ardiaprod.vtexassets.com/arquivos/ids/284994-500-auto?v=638349686283230000&width=500&height=auto&aspect=true
almacen,snacks,,GALLO,Snacks Arroz Pizza Gallo 100 Gr.,,"$1.760,00",,17600.00KG,https://diaonline.supermercadosdia.com.ar/snacks-arroz-pizza-gallo-100-gr-117457/p,https://ardiaprod.vtexassets.com/arquivos/ids/284996-500-auto?v=638349686338170000&width=500&height=auto&aspect=true
almacen,snacks,,MANIAX,Maní Japonés De Jamón Maniax X 95 Gr.,,"$1.760,00",,18526.32KG,https://diaonline.supermercadosdia.com.ar/mani-japones-de-jamon-maniax-x-95-gr-300812/p,https://ardiaprod.vtexassets.com/arquivos/ids/290281-500-auto?v=638428256201100000&width=500&height=auto&aspect=true
almacen,snacks,,MANI KING,Mani Sin Sal Mani King 350 Gr,,"$3.300,00",,9428.57KG,https://diaonline.supermercadosdia.com.ar/mani-sin-sal-mani-king-350-gr-298165/p,https://ardiaprod.vtexassets.com/arquivos/ids/281918-500-auto?v=638322660805430000&width=500&height=auto&aspect=true
almacen,snacks,,GALLO (SNACK),Pochoclos Salados Gallo Snacks 60 Gr.,,"$1.430,00",,23833.33KG,https://diaonline.supermercadosdia.com.ar/pochoclos-salados-gallo-snacks-60-gr-300903/p,https://ardiaprod.vtexassets.com/arquivos/ids/289018-500-auto?v=638404121940800000&width=500&height=auto&aspect=true
almacen,snacks,,MARLOMS,Pochoclo Dulce Marloms 87 Gr.,,"$1.780,00",,20459.77KG,https://diaonline.supermercadosdia.com.ar/pochoclo-dulce-marloms-87-gr-300087/p,https://ardiaprod.vtexassets.com/arquivos/ids/286332-500-auto?v=638365097936030000&width=500&height=auto&aspect=true
almacen,snacks,,CHEETOS,Chizitos De Maíz Sabor A Queso Cheetos Original X 43 Gr.,,"$1.320,00",,30697.67KG,https://diaonline.supermercadosdia.com.ar/chizitos-de-maiz-sabor-a-queso-cheetos-original-x-43-gr-296666/p,https://ardiaprod.vtexassets.com/arquivos/ids/290255-500-auto?v=638428255868970000&width=500&height=auto&aspect=true
