categoria,producto,banner_producto,marca,descripcion_producto,descuento_2,precio,precio_sin_descuento,precio_por_kilo,url_producto,url_imagen
almacen,alfajores,,ANIMAL KING,Alfajor Vegano Avellana Animal Kind 50 Gr.,,$1.600,,32000.00KG,https://diaonline.supermercadosdia.com.ar/alfajor-vegano-avellana-animal-kind-50-gr-300725/p,https://ardiaprod.vtexassets.com/arquivos/ids/287297-500-auto?v=638380098433070000&width=500&height=auto&aspect=true
almacen,alfajores,,SIN CULPA,Alfajor Frutal Limón Sinculpa 35 Gr.,,"$600,00",,17142.86KG,https://diaonline.supermercadosdia.com.ar/alfajor-frutal-limon-sinculpa-35-gr-299104/p,https://ardiaprod.vtexassets.com/arquivos/ids/282234-500-auto?v=638326238184700000&width=500&height=auto&aspect=true
almacen,alfajores,,SMACK,Alfajor Smack Chocolate con Dulce de Leche 60 Gr.,,"$450,00",,7500.00KG,https://diaonline.supermercadosdia.com.ar/alfajor-smack-chocolate-con-dulce-de-leche-60-gr-288463/p,https://ardiaprod.vtexassets.com/arquivos/ids/279787-500-auto?v=638322633315730000&width=500&height=auto&aspect=true
almacen,alfajores,,SMACK,Alfajor Smack Relleno Mousse de Chocolate 50 Gr.,,"$450,00",,9000.00KG,https://diaonline.supermercadosdia.com.ar/alfajor-smack-relleno-mousse-de-chocolate-50-gr-288448/p,https://ardiaprod.vtexassets.com/arquivos/ids/279782-500-auto?v=638322633245670000&width=500&height=auto&aspect=true
almacen,alfajores,,SAN TELMO,Alfajor San Telmo Negro 35 Gr.,,"$520,00",,14857.14KG,https://diaonline.supermercadosdia.com.ar/alfajor-san-telmo-negro-35-gr-289312/p,https://ardiaprod.vtexassets.com/arquivos/ids/279915-500-auto?v=638322634892500000&width=500&height=auto&aspect=true
almacen,alfajores,,NEVARES,Alfajor Nevares Negro 45 Gr.,,"$250,00",,5555.56KG,https://diaonline.supermercadosdia.com.ar/alfajor-nevares-negro-45-gr-290809/p,https://ardiaprod.vtexassets.com/arquivos/ids/280056-500-auto?v=638322637072170000&width=500&height=auto&aspect=true
almacen,alfajores,,NEVARES,Alfajor Nevares Blanco 45 Gr.,,"$250,00",,6250.00KG,https://diaonline.supermercadosdia.com.ar/alfajor-nevares-blanco-45-gr-290810/p,https://ardiaprod.vtexassets.com/arquivos/ids/280057-500-auto?v=638322637086870000&width=500&height=auto&aspect=true
almacen,alfajores,,SAN TELMO,Alfajor San Telmo Blanco 35 Gr.,,"$520,00",,14857.14KG,https://diaonline.supermercadosdia.com.ar/alfajor-san-telmo-blanco-35-gr-289311/p,https://ardiaprod.vtexassets.com/arquivos/ids/279914-500-auto?v=638322634875500000&width=500&height=auto&aspect=true
almacen,alfajores,,TURIMAR,Alfajor Turimar Blanco 38 Gr.,,"$320,00",,8421.05KG,https://diaonline.supermercadosdia.com.ar/alfajor-turimar-blanco-38-gr-283751/p,https://ardiaprod.vtexassets.com/arquivos/ids/279116-500-auto?v=638322624304470000&width=500&height=auto&aspect=true
almacen,alfajores,,GUAYMALLEN,Alfajor Guaymallen Dulce de Leche con baño de repostería Blanco 38 Gr.,,"$375,00",,9868.42KG,https://diaonline.supermercadosdia.com.ar/alfajor-guaymallen-dulce-de-leche-con-bano-de-reposteria-blanco-38-gr-267294/p,https://ardiaprod.vtexassets.com/arquivos/ids/273772-500-auto?v=638322556802870000&width=500&height=auto&aspect=true
almacen,alfajores,,GUAYMALLEN,Alfajor Guaymallen Dulce de Leche con baño de repostería 38 Gr.,,"$375,00",,9868.42KG,https://diaonline.supermercadosdia.com.ar/alfajor-guaymallen-dulce-de-leche-con-bano-de-reposteria-38-gr-267295/p,https://ardiaprod.vtexassets.com/arquivos/ids/273773-500-auto?v=638322556820300000&width=500&height=auto&aspect=true
almacen,alfajores,,TURIMAR,Alfajor Simple Turimar Chocolate 38 Gr.,,"$320,00",,8421.05KG,https://diaonline.supermercadosdia.com.ar/alfajor-simple-turimar-chocolate-38-gr-264665/p,https://ardiaprod.vtexassets.com/arquivos/ids/273291-500-auto?v=638322550219270000&width=500&height=auto&aspect=true
